Station,Year,Month,High temp,Low temp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Month_Total
Jessore,1995,6,33.7,26.7,0,0,0,0,13,0,0,27,2,0,0,2,4,1,0,0,1,72,8,19,24,1,9,4,3,0,4,0,2,0,,196
Jessore,1995,7,31.7,26.1,0,7,0,38,1,73,0,4,0,4,5,10,15,11,0,5,25,3,3,5,9,4,12,20,1,0,9,15,0,0,0,279
Jessore,1995,8,32.3,26.1,2,8,10,60,10,4,0,5,10,10,0,4,38,26,1,2,0,9,11,28,1,0,2,0,0,4,0,0,37,6,0,288
Jessore,1995,9,32.3,25.8,0,24,21,4,12,44,0,0,0,0,0,0,0,0,0,0,28,15,5,0,6,0,0,0,24,16,6,39,0,26,,270
Jessore,1995,10,32.5,23.5,0,0,0,0,0,0,0,0,36,1,0,2,0,0,0,0,0,0,0,2,47,0,1,0,0,0,0,0,0,0,6,95
Jessore,1995,11,29.2,18.5,0,0,0,0,0,0,0,0,6,89,8,0,0,0,0,0,0,4,0,0,0,0,0,0,5,1,0,0,0,0,,113
Jessore,1995,12,26.6,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Khepupara,1995,1,25.4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khepupara,1995,2,27.9,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,1,0,0,0,,,,14
Khepupara,1995,3,33.1,21.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Khepupara,1995,4,34.6,25.9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6
Khepupara,1995,5,33,27.4,0,0,0,0,0,0,0,0,0,0,0,86,0,236,23,256,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643
Khepupara,1995,6,31.5,26.8,0,0,0,0,10,3,150,5,1,0,28,54,97,5,0,0,0,56,1,48,9,0,30,4,1,36,0,0,0,8,,546
Khepupara,1995,7,30.6,26.1,10,373,5,7,0,51,0,2,1,5,6,14,40,57,8,2,23,3,3,29,31,36,10,14,0,0,32,18,0,0,4,784
Khepupara,1995,8,31.1,26.3,24,4,50,61,0,0,9,1,26,9,1,4,4,1,0,40,0,2,9,17,104,13,3,0,3,0,0,1,0,3,8,397
Khepupara,1995,9,30.6,25.9,2,7,49,51,50,27,9,0,0,2,0,1,0,0,0,4,35,12,8,0,0,1,0,0,26,25,22,7,0,0,,338
Khepupara,1995,10,31.3,24.9,18,0,0,0,5,5,6,53,26,0,0,0,0,0,0,0,0,14,8,31,0,4,0,0,0,0,0,0,0,0,3,173
Khepupara,1995,11,28.4,21.1,2,2,0,0,0,0,0,0,29,104,30,0,0,0,0,0,230,1,24,6,0,0,0,0,44,36,0,0,0,0,,508
Khepupara,1995,12,27.1,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,1995,1,24.6,11.3,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Khulna,1995,2,28.4,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,11,9,0,0,0,53,,,,112
Khulna,1995,3,33.5,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,34
Khulna,1995,4,36.5,24.7,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,18
Khulna,1995,5,34.9,26.7,0,0,0,0,0,0,0,0,0,0,6,5,7,1,24,46,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,182
Khulna,1995,6,33.1,26.7,0,0,0,0,6,0,0,32,2,0,29,13,30,2,0,0,0,81,0,9,4,8,15,7,40,24,0,4,0,0,,306
Khulna,1995,7,32,26.2,8,25,23,1,19,63,0,7,0,1,0,0,11,9,6,5,25,13,0,17,16,12,28,2,12,0,40,6,3,0,4,356
Khulna,1995,8,32.4,26,1,5,10,44,6,26,0,11,32,8,1,74,30,74,31,19,28,0,38,2,44,6,9,0,0,0,2,0,0,3,0,504
Khulna,1995,9,32.1,25.6,3,12,53,5,6,10,2,0,0,0,1,0,0,0,0,0,32,33,6,1,0,0,0,2,0,19,32,12,0,49,,278
Khulna,1995,10,32.8,23.2,0,0,0,0,38,0,0,2,34,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,1,86
Khulna,1995,11,29.1,19.2,7,0,0,0,0,0,0,0,18,113,9,0,0,0,0,0,0,1,3,0,0,0,0,0,9,2,0,0,0,0,,162
Khulna,1995,12,27.2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kutubdia,1995,1,25.3,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kutubdia,1995,2,26.7,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
Kutubdia,1995,3,31.5,20.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,3,46
Kutubdia,1995,4,32.5,24.3,0,0,0,0,0,0,0,23,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35
Kutubdia,1995,5,33.6,26.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,51,197,129,0,0,0,0,0,0,0,0,0,0,0,0,0,399
Kutubdia,1995,6,31.9,25.5,0,0,0,25,0,0,0,56,2,0,42,119,25,6,1,0,0,31,4,51,117,6,1,40,34,12,7,3,1,0,,583
Kutubdia,1995,7,30.2,25.7,10,90,60,33,19,5,0,0,0,0,9,5,35,22,36,95,72,5,0,0,2,186,4,1,9,1,0,4,0,0,106,809
Kutubdia,1995,8,31.3,25.5,0,24,27,43,4,17,36,4,21,0,1,9,21,63,0,0,0,21,5,25,13,2,0,7,25,7,0,0,1,11,0,387
Kutubdia,1995,9,30.3,25.3,0,47,55,45,4,29,0,2,0,23,6,0,10,9,3,0,1,8,0,0,0,0,18,3,0,14,9,0,0,0,,286
Kutubdia,1995,10,32.5,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,0,0,2,0,0,0,0,0,0,0,45,70
Kutubdia,1995,11,29.3,22.2,7,18,108,0,4,0,0,0,0,4,157,34,0,0,0,0,0,0,19,10,0,0,0,0,14,58,0,0,0,0,,433
Kutubdia,1995,12,27.4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.court,1995,1,25.3,12.2,***,***,***,***,***,***,***,*** *,**,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,***,0
M.court,1995,2,27.4,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,7,0,0,0,0,,,,19
M.court,1995,3,32.5,19.4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,84
M.court,1995,4,33.7,24.5,95,0,0,0,0,0,0,0,0,0,0,26,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,149
M.court,1995,5,33,26.5,0,0,0,0,0,43,0,0,0,0,0,0,4,0,1,96,87,31,0,0,0,3,0,0,0,0,0,0,0,0,0,265
M.court,1995,6,31.2,26.2,0,0,0,18,21,6,0,4,0,10,0,4,59,11,0,0,1,126,41,14,0,4,13,21,7,6,0,0,7,2,,375
M.court,1995,7,30.3,26,1,86,37,32,84,81,0,0,0,0,24,3,22,32,21,11,61,24,0,0,3,20,117,45,0,0,11,14,0,1,7,737
M.court,1995,8,31.2,26.1,3,0,60,117,0,4,0,0,28,2,0,16,46,27,33,0,1,15,1,153,7,26,0,6,1,5,4,54,0,42,0,651
M.court,1995,9,31.1,26.3,0,0,30,16,90,31,5,6,0,0,15,0,35,0,1,0,9,47,10,0,0,18,3,2,0,102,11,32,28,0,,491
M.court,1995,10,31.9,25.6,0,0,0,0,0,0,12,14,20,0,0,1,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,63
M.court,1995,11,28.5,21.8,0,0,3,0,0,0,0,0,13,83,59,0,0,0,0,0,0,13,5,0,0,0,0,0,12,50,0,0,0,0,,238
M.court,1995,12,26.3,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madaripur,1995,1,24.4,11,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Madaripur,1995,2,27.8,14.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,0,0,7,0,0,0,0,,,,32
Madaripur,1995,3,33.5,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madaripur,1995,4,36,23.9,0,0,0,0,0,0,0,0,52,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,,72
Madaripur,1995,5,34.4,26.2,0,0,0,12,0,48,0,0,0,0,0,0,0,3,6,45,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,213
Madaripur,1995,6,32.2,26.5,0,0,0,0,6,1,56,0,1,2,30,3,243,17,0,0,0,125,11,19,0,8,11,23,14,15,0,0,12,4,,601
Madaripur,1995,7,30.5,26.1,1,41,47,8,8,34,0,0,0,19,1,1,2,1,18,1,0,2,6,8,1,37,31,16,2,2,15,34,3,6,1,346
Madaripur,1995,8,32.3,26.4,38,0,7,8,53,0,9,0,23,18,0,0,23,31,0,16,0,6,27,194,25,0,1,24,0,0,0,2,0,3,0,508
Madaripur,1995,9,31.8,26.2,0,18,16,7,11,10,0,0,0,0,0,0,0,0,4,0,37,19,29,1,0,0,0,22,0,9,5,18,13,6,,225
Madaripur,1995,10,32.5,24.8,0,0,0,0,3,4,0,0,14,0,0,0,62,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,87
Madaripur,1995,11,29,20.7,11,0,0,0,0,0,0,0,4,68,5,0,0,0,0,0,0,1,1,0,0,0,0,0,5,4,0,0,0,0,,99
Madaripur,1995,12,26.2,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongla,1995,1,24.5,13.1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Mongla,1995,2,28.3,16.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,0,4,0,0,0,21,,,,70
Mongla,1995,3,33,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11
Mongla,1995,4,36.6,25.7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,9
Mongla,1995,5,34.8,27.1,0,0,0,0,0,0,0,0,0,0,1,6,28,10,50,33,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,208
Mongla,1995,6,32.4,27.1,0,0,0,0,0,4,2,0,4,1,3,25,25,0,0,0,0,89,0,53,0,48,26,13,3,3,0,0,2,3,,304
Mongla,1995,7,32,26.3,1,12,0,0,9,20,0,0,12,16,2,1,7,0,12,15,3,9,2,3,11,5,15,6,1,0,18,6,8,0,50,244
Mongla,1995,8,31.8,26.6,2,1,8,1,42,2,18,0,4,19,3,5,29,2,0,5,10,6,2,13,37,14,8,35,0,0,0,0,0,0,2,268
Mongla,1995,9,31.4,26.1,0,5,21,8,49,8,5,74,0,10,0,3,1,0,0,4,38,26,7,1,0,0,0,1,0,0,32,6,0,3,,302
Mongla,1995,10,31,24.8,1,0,0,0,1,0,0,1,92,8,0,33,0,0,0,0,0,0,4,2,1,5,0,0,0,0,0,0,0,0,0,148
Mongla,1995,11,28,20.8,4,0,0,0,0,0,0,0,22,165,26,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,,229
Mongla,1995,12,26.6,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,1995,1,23.9,10.7,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Mymensingh,1995,2,26.2,14.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,10,0,0,0,0,,,,19
Mymensingh,1995,3,30.4,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,9,29
Mymensingh,1995,4,33.4,22.9,0,0,0,0,0,0,0,0,0,0,37,23,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,81
Mymensingh,1995,5,33.5,25.1,0,0,0,0,0,0,7,21,0,0,44,1,0,0,0,22,71,44,0,0,20,9,20,26,0,0,0,0,0,0,0,285
Mymensingh,1995,6,31.5,26,0,0,7,4,95,11,6,1,24,0,0,2,0,51,0,0,73,53,57,94,6,11,9,20,19,0,0,9,1,12,,565
Mymensingh,1995,7,30.6,25.8,1,78,73,34,83,38,62,0,2,21,9,18,0,3,4,8,6,35,30,4,4,4,3,13,2,0,67,63,5,0,12,682
Mymensingh,1995,8,31,26.1,6,19,6,20,24,11,0,3,3,0,0,54,51,65,25,1,31,17,15,119,4,38,0,4,3,5,0,3,1,0,0,528
Mymensingh,1995,9,31.9,25.9,10,19,13,4,4,13,0,1,3,13,1,0,6,0,0,0,1,40,24,2,8,17,4,2,0,16,13,0,5,11,,230
Mymensingh,1995,10,32.2,23.4,11,0,0,15,0,0,0,40,13,4,0,1,0,0,0,0,0,18,10,0,1,2,0,0,0,0,0,0,0,0,0,115
Mymensingh,1995,11,29,19.5,5,0,0,0,0,0,0,0,0,44,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,101
Mymensingh,1995,12,25.7,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,1995,1,25,12.5,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Patuakhali,1995,2,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,10,8,6,0,0,12,,,,60
Patuakhali,1995,3,32.7,20.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Patuakhali,1995,4,35.2,24.6,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,41
Patuakhali,1995,5,33.3,26.6,0,0,0,0,0,28,0,0,0,0,0,1,27,32,32,51,96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,279
Patuakhali,1995,6,31.8,26.3,0,0,0,0,133,87,42,1,46,2,6,17,228,4,0,0,0,68,2,16,6,9,21,20,7,20,1,0,1,7,,744
Patuakhali,1995,7,31,25.9,6,64,10,7,7,47,44,0,0,65,7,33,15,9,7,2,49,7,7,13,46,41,31,14,0,0,12,120,9,8,2,682
Patuakhali,1995,8,31.9,26.1,40,9,20,37,4,1,6,5,34,15,1,3,14,26,37,46,3,4,0,53,56,4,1,0,0,0,7,0,0,2,0,428
Patuakhali,1995,9,31.5,25.9,1,3,32,29,23,25,0,0,0,0,0,28,20,0,0,0,42,40,1,0,0,0,0,0,10,12,18,1,30,2,,317
Patuakhali,1995,10,32,24.8,13,0,0,0,1,0,20,8,25,0,1,0,18,0,0,0,3,0,33,8,9,5,0,0,0,0,0,0,0,0,0,144
Patuakhali,1995,11,28.5,21,1,2,0,0,0,0,0,0,13,97,69,0,0,0,0,0,0,12,1,2,0,0,0,0,21,33,0,0,0,0,,251
Patuakhali,1995,12,27,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajshahi,1995,1,23.3,9.6,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Rajshahi,1995,2,26.8,12.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,19,0,0,0,0,,,,31
Rajshahi,1995,3,32.4,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,9
Rajshahi,1995,4,38.5,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,8
Rajshahi,1995,5,37.8,26.5,0,0,0,0,0,0,0,0,27,0,0,0,18,4,7,1,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,91
Rajshahi,1995,6,33.5,26.5,0,0,0,0,5,12,1,2,25,0,14,3,0,0,0,0,5,20,21,67,50,10,31,10,6,5,4,0,0,0,,291
Rajshahi,1995,7,31.9,26.1,0,0,5,1,33,9,1,3,0,24,14,0,3,0,9,0,9,8,6,9,2,2,18,14,3,0,0,77,4,0,33,287
Rajshahi,1995,8,32.4,26.1,11,2,3,18,10,4,0,0,4,0,1,27,31,15,67,11,6,0,4,6,2,46,0,0,0,0,0,0,0,2,0,270
Rajshahi,1995,9,32.1,25.8,0,0,25,4,1,41,1,3,0,0,0,0,0,0,0,0,18,39,20,6,0,0,24,7,24,3,38,68,30,18,,370
Rajshahi,1995,10,32.2,23.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,3,0,0,0,0,0,0,0,0,0,13
Rajshahi,1995,11,28.7,18.1,0,0,0,0,0,0,0,0,1,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44
Rajshahi,1995,12,25.9,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Rangamati,1995,1,26,11.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rangamati,1995,2,28.3,14.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,,,,7
Rangamati,1995,3,33.7,18.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,27
Rangamati,1995,4,35.5,23.6,39,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44
Rangamati,1995,5,34.7,25.9,0,0,0,0,0,19,0,0,0,0,0,4,0,13,0,10,206,228,0,0,0,10,0,0,0,0,0,0,0,0,0,490
Rangamati,1995,6,32.2,25.5,0,0,0,9,11,0,6,84,0,16,2,6,17,16,3,1,0,47,1,15,32,16,0,7,2,1,4,1,32,10,,339
Rangamati,1995,7,31.5,24.7,1,77,12,114,143,16,1,12,3,18,19,3,16,2,2,32,30,1,5,0,0,9,4,1,8,1,0,27,0,42,8,607
Rangamati,1995,8,32.1,24.9,0,4,5,26,5,3,1,1,0,7,17,23,95,45,5,1,13,3,0,3,4,0,1,48,25,4,1,3,7,1,0,351
Rangamati,1995,9,32.4,24.8,10,18,7,2,4,12,10,6,8,1,0,0,1,0,22,0,20,1,2,2,0,9,3,4,15,11,2,0,1,0,,171
Rangamati,1995,10,32.2,23.8,0,0,0,0,0,27,46,3,6,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,146
Rangamati,1995,11,28.7,21.2,4,63,2,0,0,0,0,0,0,8,50,15,1,0,0,0,0,0,12,6,0,0,0,0,8,51,0,0,0,0,,220
Rangamati,1995,12,26.4,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,1995,1,23,9.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Rangpur,1995,2,25.9,12.8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,3
Rangpur,1995,3,31,16.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4
Rangpur,1995,4,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1
Rangpur,1995,5,34,25,0,0,0,0,0,0,0,0,4,0,8,0,0,24,9,30,22,1,0,0,60,0,0,0,0,0,0,0,0,0,0,158
Rangpur,1995,6,31.7,25.7,0,0,0,0,8,1,9,15,1,27,0,11,1,0,2,1,72,9,96,10,47,25,1,6,5,1,0,0,0,21,,369
Rangpur,1995,7,30.8,25.8,36,0,122,37,22,73,114,33,4,11,0,5,18,2,3,0,13,7,1,9,0,0,1,4,0,3,0,31,0,0,19,568
Rangpur,1995,8,31.7,25.7,0,28,4,8,22,71,0,0,5,4,5,17,28,64,25,2,1,0,0,1,0,0,0,0,0,0,13,27,57,0,6,388
Rangpur,1995,9,30.9,25.3,0,5,4,1,0,8,0,0,0,0,10,0,0,0,0,0,2,20,10,14,14,164,245,0,0,0,10,123,161,13,,804
Rangpur,1995,10,31.4,22.9,1,0,0,0,12,0,0,0,0,0,0,0,16,0,0,0,0,15,1,0,5,1,0,0,0,0,0,0,0,0,0,51
Rangpur,1995,11,28,18.1,0,0,0,0,0,0,0,0,0,57,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,109
Rangpur,1995,12,24.8,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
Sandwip,1995,1,25.3,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandwip,1995,2,26.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,15,0,0,0,,,,65
Sandwip,1995,3,30.9,21.2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,74
Sandwip,1995,4,31.8,25.7,12,0,0,0,0,1,0,8,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37
Sandwip,1995,5,31.9,28.1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,7,61,154,12,0,0,0,0,0,0,0,0,0,0,0,0,0,255
Sandwip,1995,6,30.7,26.6,0,0,0,51,33,12,0,1,0,2,0,3,18,6,1,0,7,96,6,27,38,0,5,7,6,16,1,8,26,11,,381
Sandwip,1995,7,30,26.5,30,97,5,14,26,28,0,0,0,6,37,36,13,19,31,14,46,0,0,0,4,36,19,60,0,0,0,2,0,25,72,620
Sandwip,1995,8,30.7,26.3,0,0,11,11,5,0,0,0,0,18,0,0,41,39,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,3,0,143
Sandwip,1995,9,30.8,26.5,0,0,62,0,0,0,6,0,0,0,0,4,1,0,6,0,8,5,0,3,0,16,12,22,2,2,4,0,23,10,,186
Sandwip,1995,10,31.7,25.6,0,0,0,10,0,3,1,23,0,0,6,6,0,0,0,0,0,0,49,43,3,4,0,0,0,0,0,0,0,0,0,148
Sandwip,1995,11,28.3,22.4,12,56,18,0,0,0,0,0,12,59,58,53,0,0,0,0,0,0,9,1,0,0,0,0,0,47,0,0,0,0,,325
Sandwip,1995,12,26.4,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satkhira,1995,1,25.1,11.2,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Satkhira,1995,2,28.4,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,12,,,,42
Satkhira,1995,3,33.5,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,23,50
Satkhira,1995,4,36.9,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
Satkhira,1995,5,36.1,27.1,1,0,0,0,0,0,0,0,0,1,4,3,4,0,9,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
Satkhira,1995,6,33.5,26.6,0,0,0,0,0,2,0,17,0,0,72,27,4,0,0,1,1,97,8,15,28,29,31,6,0,2,2,2,3,4,,351
Satkhira,1995,7,32.1,26,6,25,11,10,17,72,1,0,0,46,18,0,0,11,1,5,0,42,22,9,9,11,17,15,2,0,30,20,0,1,39,440
Satkhira,1995,8,32.6,26.1,0,28,8,43,29,1,0,2,1,0,0,0,4,4,14,14,4,5,22,3,17,8,4,1,1,0,0,0,0,3,16,232
Satkhira,1995,9,32.1,25.4,6,2,26,6,7,14,0,0,1,0,0,0,0,0,0,0,9,47,13,0,7,0,0,8,31,50,18,44,30,17,,336
Satkhira,1995,10,32.6,23.5,0,0,0,0,6,0,0,0,19,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,57
Satkhira,1995,11,29.2,18.6,0,0,0,0,0,0,0,0,18,99,20,0,0,0,0,0,3,17,0,1,0,0,0,0,2,1,0,0,0,0,,161
Satkhira,1995,12,27.3,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitakunda,1995,1,26.6,11.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sitakunda,1995,2,28,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,3,,,,11
Sitakunda,1995,3,32.5,18.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,13,3,36
Sitakunda,1995,4,32.4,24,47,0,0,0,0,14,0,13,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,98
Sitakunda,1995,5,32.4,26.9,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,25,196,19,0,0,0,3,0,0,0,0,0,0,0,0,0,275
Sitakunda,1995,6,31.2,25.9,0,1,5,10,38,8,0,1,0,6,2,26,54,4,0,0,1,106,8,122,62,0,0,3,11,2,20,4,6,3,,503
